ACQ Timestamp (Server Time in UTC), MessageID, Data Value For: TSG-2174150-3392-Message
2021-07-13 00:00:02Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432362        12.0414         3.875320        33.7487        11.9941      1495.31        11.9941
2021-07-13 00:00:05Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432363        12.0414         3.875320        33.7487        11.9951      1495.31        11.9951
2021-07-13 00:00:08Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432364        12.0414         3.875320        33.7487        11.9957      1495.32        11.9957
2021-07-13 00:00:11Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432365        12.0407         3.875320        33.7493        11.9955      1495.32        11.9955
2021-07-13 00:00:14Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432366        12.0407         3.875320        33.7493        11.9948      1495.31        11.9948
2021-07-13 00:00:17Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432367        12.0407         3.875320        33.7493        11.9943      1495.31        11.9943
2021-07-13 00:00:20Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432368        12.0407         3.875320        33.7493        11.9957      1495.32        11.9957
2021-07-13 00:00:23Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432369        12.0407         3.875320        33.7493        11.9960      1495.32        11.9960
2021-07-13 00:00:26Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432370        12.0407         3.875320        33.7493        11.9942      1495.31        11.9942
2021-07-13 00:00:29Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432371        12.0407         3.875320        33.7493        11.9934      1495.31        11.9934
2021-07-13 00:00:32Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432372        12.0414         3.875418        33.7496        11.9940      1495.31        11.9940
2021-07-13 00:00:35Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432373        12.0414         3.875418        33.7496        11.9906      1495.30        11.9906
2021-07-13 00:00:38Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432374        12.0422         3.875418        33.7489        11.9895      1495.29        11.9895
2021-07-13 00:00:41Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432375        12.0422         3.875418        33.7489        11.9898      1495.30        11.9898
2021-07-13 00:00:44Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432376        12.0422         3.875418        33.7489        11.9911      1495.30        11.9911
2021-07-13 00:00:47Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432377        12.0422         3.875418        33.7489        11.9913      1495.30        11.9913
2021-07-13 00:00:50Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432378        12.0414         3.875418        33.7496        11.9917      1495.30        11.9917
2021-07-13 00:00:53Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432379        12.0414         3.875320        33.7487        11.9898      1495.30        11.9898
2021-07-13 00:00:56Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432380        12.0414         3.875320        33.7487        11.9848      1495.28        11.9848
2021-07-13 00:00:59Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432381        12.0400         3.875221        33.7490        11.9859      1495.28        11.9859
2021-07-13 00:01:02Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432382        12.0385         3.875119        33.7494        11.9843      1495.28        11.9843
2021-07-13 00:01:05Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432383        12.0378         3.875119        33.7500        11.9843      1495.28        11.9843
2021-07-13 00:01:08Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432384        12.0378         3.875119        33.7500        11.9843      1495.28        11.9843
2021-07-13 00:01:11Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432385        12.0378         3.875119        33.7500        11.9842      1495.28        11.9842
2021-07-13 00:01:14Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432386        12.0370         3.875119        33.7507        11.9869      1495.29        11.9869
2021-07-13 00:01:17Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432387        12.0363         3.874922        33.7494        11.9885      1495.29        11.9885
2021-07-13 00:01:20Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432388        12.0356         3.874922        33.7501        11.9899      1495.30        11.9899
2021-07-13 00:01:23Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432389        12.0342         3.874823        33.7504        11.9917      1495.30        11.9917
2021-07-13 00:01:26Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432390        12.0327         3.874721        33.7508        11.9913      1495.30        11.9913
2021-07-13 00:01:29Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432391        12.0319         3.874721        33.7515        11.9908      1495.30        11.9908
2021-07-13 00:01:32Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432392        12.0312         3.874721        33.7521        11.9909      1495.30        11.9909
2021-07-13 00:01:35Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432393        12.0312         3.874623        33.7512        11.9908      1495.30        11.9908
2021-07-13 00:01:38Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432394        12.0312         3.874721        33.7521        11.9900      1495.30        11.9900
2021-07-13 00:01:41Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432395        12.0319         3.874721        33.7515        11.9902      1495.30        11.9902
2021-07-13 00:01:44Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432396        12.0334         3.874823        33.7511        11.9889      1495.29        11.9889
2021-07-13 00:01:47Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432397        12.0349         3.874823        33.7498        11.9889      1495.29        11.9889
2021-07-13 00:01:50Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432398        12.0363         3.874922        33.7494        11.9908      1495.30        11.9908
2021-07-13 00:01:53Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432399        12.0370         3.874922        33.7488        11.9909      1495.30        11.9909
2021-07-13 00:01:56Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432400        12.0370         3.874922        33.7488        11.9912      1495.30        11.9912
2021-07-13 00:01:59Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432401        12.0370         3.874922        33.7488        11.9908      1495.30        11.9908
2021-07-13 00:02:02Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432402        12.0363         3.874922        33.7494        11.9897      1495.30        11.9897
2021-07-13 00:02:05Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432403        12.0363         3.874922        33.7494        11.9902      1495.30        11.9902
2021-07-13 00:02:08Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432404        12.0363         3.874922        33.7494        11.9891      1495.29        11.9891
2021-07-13 00:02:11Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432405        12.0363         3.874922        33.7494        11.9894      1495.29        11.9894
2021-07-13 00:02:14Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432406        12.0363         3.874922        33.7494        11.9905      1495.30        11.9905
2021-07-13 00:02:17Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432407        12.0370         3.874922        33.7488        11.9910      1495.30        11.9910
2021-07-13 00:02:20Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432408        12.0370         3.874922        33.7488        11.9917      1495.30        11.9917
2021-07-13 00:02:23Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432409        12.0370         3.874922        33.7488        11.9904      1495.30        11.9904
2021-07-13 00:02:26Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432410        12.0370         3.874922        33.7488        11.9907      1495.30        11.9907
2021-07-13 00:02:29Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432411        12.0370         3.874922        33.7488        11.9865      1495.28        11.9865
2021-07-13 00:02:32Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432412        12.0363         3.874922        33.7494        11.9861      1495.28        11.9861
2021-07-13 00:02:35Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432413        12.0370         3.875021        33.7498        11.9908      1495.30        11.9908
2021-07-13 00:02:38Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432414        12.0370         3.875021        33.7498        11.9901      1495.30        11.9901
2021-07-13 00:02:41Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432415        12.0370         3.875021        33.7498        11.9907      1495.30        11.9907
2021-07-13 00:02:44Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432416        12.0378         3.875021        33.7491        11.9936      1495.31        11.9936
2021-07-13 00:02:47Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432417        12.0378         3.875021        33.7491        11.9959      1495.32        11.9959
2021-07-13 00:02:50Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432418        12.0370         3.874922        33.7488        11.9940      1495.31        11.9940
2021-07-13 00:02:53Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432419        12.0363         3.874922        33.7494        11.9943      1495.31        11.9943
2021-07-13 00:02:56Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432420        12.0363         3.874922        33.7494        11.9969      1495.32        11.9969
2021-07-13 00:02:59Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432421        12.0356         3.874922        33.7501        11.9988      1495.33        11.9988
2021-07-13 00:03:02Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432422        12.0363         3.874922        33.7494        11.9996      1495.33        11.9996
2021-07-13 00:03:05Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432423        12.0370         3.875021        33.7498        11.9972      1495.32        11.9972
2021-07-13 00:03:08Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432424        12.0385         3.875119        33.7494        11.9973      1495.32        11.9973
2021-07-13 00:03:11Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432425        12.0393         3.875119        33.7487        11.9965      1495.32        11.9965
2021-07-13 00:03:14Z, 7eda8203-a249-e411-b0cc-f8bc1246af59,      432426        12.0400         3.875119        33.7481        11.9963      1495.32        11.9963
